x	f(x)	S(x)	|S-f|
1	4.17136573924	4.17136573924	0
1.00833333333	4.2218917018	4.22354081611	0.00164911431099
1.01666666667	4.27248325208	4.27567769835	0.0031944462676
1.025	4.32311190518	4.32773819134	0.00462628616297
1.03333333333	4.37374797212	4.37968410047	0.00593612835315
1.04166666667	4.42436054098	4.43147723112	0.00711669013925
1.05	4.47491745876	4.48307938866	0.00816192989788
1.05833333333	4.52538531407	4.53445237846	0.00906706439348
1.06666666667	4.57572942071	4.58555800592	0.0098285852037
1.075	4.62591380221	4.6363580764	0.0104442741867
1.08333333333	4.67590117737	4.68681439528	0.0109132179171
1.09166666667	4.72565294694	4.73688876795	0.0112358210149
1.1	4.77512918149	4.78654299978	0.0114138182898
1.10833333333	4.82428861053	4.83573889615	0.0114502856206
1.11666666667	4.87308861295	4.88443826244	0.0113496494876
1.125	4.92148520895	4.93260290402	0.0111176950735
1.13333333333	4.96943305344	4.98019462628	0.0107615728466
1.14166666667	5.01688543106	5.02717523459	0.0102898035374
1.15	5.06379425292	5.07350653434	0.0097122814187
1.15833333333	5.11011005509	5.11915033089	0.00904027579553
1.16666666667	5.15578199902	5.16406842963	0.00828643061174
1.175	5.20075787386	5.20822263594	0.00746476207652
1.18333333333	5.24498410097	5.25157475519	0.0065906542129
1.19166666667	5.28840574053	5.29408659276	0.00568085222909
1.2	5.33096650042	5.33571995403	0.00475345361129
1.20833333333	5.37260874755	5.37643664439	0.00382789683598
1.21666666667	5.4132735216	5.4161984692	0.00292494759768
1.225	5.4529005514	5.45496723385	0.00206668244777
1.23333333333	5.49142827397	5.49270474371	0.00127646973836
1.24166666667	5.5287938564	5.52937280416	0.000578947764871
1.25	5.56493322059	5.56493322059	0
1.25833333333	5.59978107105	5.59934022032	0.000440850728578
1.26666666667	5.63327092581	5.63251771855	0.000753207264806
1.275	5.66533515053	5.66438205239	0.000953098142499
1.28333333333	5.69590499602	5.694849559	0.00105543702365
1.29166666667	5.72491063913	5.72383657551	0.00107406362419
1.3	5.75228122725	5.75125943906	0.0010217881939
1.30833333333	5.77794492644	5.77703448678	0.000910439656294
1.31666666667	5.80182897333	5.80107805582	0.000750917513251
1.325	5.82385973093	5.82330648331	0.000553247617657
1.33333333333	5.84396274831	5.84363610639	0.00032664191547
1.34166666667	5.86206282446	5.8619832622	7.95622566807e-05
1.35	5.87808407625	5.87826428787	0.000180211627871
1.35833333333	5.89195001066	5.89239552055	0.000445509889556
1.36666666667	5.9035836014	5.90429329737	0.000709695973772
1.375	5.91290736987	5.91387395547	0.000966585592884
1.38333333333	5.91984347081	5.92105383198	0.00121036117652
1.39166666667	5.92431378233	5.92574926405	0.00143548171971
1.4	5.92624000086	5.92787658881	0.00163658795414
1.40833333333	5.92554374063	5.92735214341	0.00180840277278
1.41666666667	5.92214663812	5.92409226497	0.00194562684393
1.425	5.91597046128	5.91801329063	0.00204282935642
1.43333333333	5.9069372237	5.90903155754	0.00209433384473
1.44166666667	5.89496930379	5.89706340284	0.00209409904917
1.45	5.87998956887	5.88202516365	0.00203559477426
1.45833333333	5.8619215044	5.86383317712	0.00191167271626
1.46666666667	5.84068934815	5.84240378038	0.00171443223924
1.475	5.8162182295	5.81765331058	0.00143508108826
1.48333333333	5.78843431382	5.78949810485	0.00106379103788
1.49166666667	5.75726495185	5.75785450033	0.000589548484289
1.5	5.72263883416	5.72263883416	0
1.50833333333	5.68448615059	5.68377625406	0.000709896523099
1.51666666667	5.64273875467	5.64122715016	0.0015116045049
1.525	5.59733033296	5.59496072317	0.00236960979019
1.53333333333	5.5481965792	5.54494617379	0.00325040541362
1.54166666667	5.49527537326	5.49115270273	0.00412267053028
1.55	5.43850696471	5.4335495107	0.00495745401179
1.55833333333	5.37783416102	5.37210579842	0.00572836259739
1.56666666667	5.31320252006	5.30679076659	0.0064117534741
1.575	5.24456054707	5.23757361592	0.00698693114417
1.58333333333	5.17185989555	5.16442354713	0.00743634842128
1.59166666667	5.09505557229	5.08730976091	0.00774581137982
1.6	5.01410614605	5.00620145799	0.00790468806383
1.60833333333	4.92897395981	4.92106783907	0.00790612074377
1.61666666667	4.83962534635	4.83187810486	0.00774724149057
1.625	4.74603084688	4.73860145607	0.00742939081686
1.63333333333	4.64816543252	4.64120709341	0.00695833911536
1.64166666667	4.54600872819	4.53966421759	0.00634451060399
1.65	4.43954523878	4.43394202932	0.00560320946653
1.65833333333	4.32876457716	4.3240097293	0.00475484785581
1.66666666667	4.21366169367	4.20983651826	0.00382517540524
1.675	4.09423710677	4.0913915969	0.00284550987177
1.68333333333	3.97049713443	3.96864416592	0.00185296851106
1.69166666667	3.84245412581	3.84156342604	0.000890699762876
1.7	3.71012669277	3.71011857797	8.11480111995e-06
1.70833333333	3.5735399409	3.57427882242	0.000738881519957
1.71666666667	3.43272569928	3.4340133601	0.00128766081587
1.725	3.28772274877	3.28929139171	0.00156864293437
1.73333333333	3.13857704809	3.14008211796	0.00150506987036
1.74166666667	2.98534195718	2.98635473958	0.00101278239683
1.75	2.82807845726	2.82807845726	0
1.75833333333	2.66685536698	2.66526282733	0.00159253964777
1.76666666667	2.50174955405	2.49807882863	0.0036707254193
1.775	2.33284614158	2.32673779559	0.00610834598958
1.78333333333	2.16023870862	2.15145106267	0.00878764595674
1.79166666667	1.98402948404	1.97242996429	0.0115995197452
1.8	1.8043295331	1.78988583492	0.0144436981864
1.80833333333	1.62125893601	1.60403000898	0.0172289270293
1.81666666667	1.43494695755	1.41507382094	0.0198731366106
1.825	1.24553220712	1.22322860522	0.0223036018941
1.83333333333	1.05316278836	1.02870569629	0.0244570920723
1.84166666667	0.85799643747	0.831716428572	0.0262800088983
1.85	0.660200649429	0.632472136522	0.0277285129069
1.85833333333	0.459952791241	0.431184154582	0.0287686366588
1.86666666667	0.257440201332	0.228063817198	0.0293763841341
1.875	0.0528602741945	0.0233224588125	0.0295378153821
1.88333333333	-0.153579470603	-0.182828586129	0.0292491155253
1.89166666667	-0.361661335977	-0.390177983181	0.0285166472041
1.9	-0.571157412362	-0.598514397901	0.0273569855386
1.90833333333	-0.781829561164	-0.807626495842	0.0257969346786
1.91666666667	-0.993429417555	-1.01730294256	0.0238735250069
1.925	-1.20569841356	-1.22733240361	0.0216339900583
1.93333333333	-1.41836782234	-1.43750354456	0.0191357222163
1.94166666667	-1.63115882469	-1.64760503094	0.0164462062509
1.95	-1.84378259856	-1.85742552833	0.013642929765
1.95833333333	-2.05594043264	-2.06675370227	0.0108132696253
1.96666666667	-2.26732386485	-2.27537821832	0.00805435346133
1.975	-2.4776148467	-2.48308774203	0.00547289533071
